343,1377,1377,
345,490,490,
346,440,985,
348,618,2256,
350,440,1937,
351,1,1,
352,1,1,
353,490,1943,
357,440,440,
358,618,2249,
359,490,540,
366,440,980,
367,490,1942,
369,440,2300,
374,490,490,
376,440,982,
377,490,490,
378,440,440,
383,490,538,
384,618,2249,
385,440,979,
386,1377,2743,
389,46,46,
391,46,46,
393,46,46,
395,46,2418,
397,46,252,
398,14,14,
399,14,362,
401,14,362,
404,46,252,
406,46,251,
408,46,46,
410,46,255,
411,46,252,
413,46,252,
415,46,252,
416,46,252,
417,46,252,
418,46,252,
419,46,252,
421,46,252,
422,46,252,
423,1,1,
425,14,367,
427,46,254,
428,46,254,
429,33,1578,
430,46,252,
431,1,1,
433,1,1,
434,46,252,
435,46,46,
436,46,46,
437,46,46,
438,46,253,
439,46,253,
440,14,14,
441,46,253,
442,46,253,
5090011,3429,3450,
5090010,3429,3450,
5090009,3429,3448,
5090008,3429,3453,
5090007,3429,3450,
5090006,3429,3449,
5090005,3429,3452,
5090004,3429,3452,
5090003,3429,3451,
5090002,3429,3450,
456,40,2,
457,1,1,
458,148,454,
459,148,444,
460,148,148,
461,1,1,
462,17,17,
463,1,1,
464,1,1,
465,85,159,
466,14,1296,
467,14,1296,
468,14,816,
469,40,219,
470,148,449,
471,148,148,
472,40,40,
473,17,17,
474,1,1,
475,14,816,
476,148,148,
477,215,820,
478,148,148,
479,130,305,
480,1,1,
481,1,1,
482,17,1704,
483,215,820,
484,17,1156,
485,130,305,
486,14,1296,
487,14,1296,
488,17,383,
489,17,383,
490,148,456,
491,130,130,
493,148,452,
494,148,148,
495,148,148,
496,148,452,
497,148,452,
498,148,148,
499,14,14,
500,14,14,
501,148,148,
502,267,294,
503,1,1,
504,14,14,
505,14,14,
506,14,814,
507,17,17,
508,85,811,
510,85,85,
511,14,1296,
512,1,1,
514,14,14,
515,130,130,
516,1,1,
517,215,215,
518,215,215,
519,215,215,
520,17,17,
521,215,215,
522,148,148,
523,14,14,
524,1,1,
525,85,85,
526,1,1,
527,1,1,
528,14,14,
529,130,238,
530,14,14,
531,14,14,
532,17,17,
533,17,17,
534,148,2077,
535,1,1,
536,267,295,
537,38,38,
538,38,38,
539,38,38,
540,14,14,
541,130,927,
542,17,17,
543,267,295,
544,1,1,
545,1,1,
546,38,556,
547,1,1,
548,1,1,
549,148,454,
550,148,2077,
551,148,148,
552,148,447,
553,267,295,
554,267,295,
555,148,148,
556,1,1,
557,130,927,
558,1,1,
559,267,295,
560,14,368,
561,14,14,
562,17,17,
2300484,1584,1584,
564,14,368,
565,1,1,
566,148,2077,
567,1,1,
568,14,410,
569,215,215,
570,1,1,
571,215,215,
572,130,240,
573,1,1,
574,1,1,
575,1,1,
576,85,810,
577,148,449,
578,38,556,
579,38,556,
581,267,295,
582,40,920,
583,215,215,
585,17,17,
586,14,362,
587,130,130,
588,40,920,
589,17,17,
590,1,1,
591,14,14,
592,1,1,
593,17,17,
594,215,215,
595,215,215,
596,1,1,
597,38,38,
598,215,215,
599,215,215,
600,215,215,
602,14,372,
603,1,1,
604,17,386,
605,17,386,
606,17,17,
607,38,923,
608,38,923,
609,14,14,
611,1,1,
613,1,1,
615,14,14,
616,14,14,
618,267,295,
619,1,1,
620,17,1699,
621,1,1,
622,267,295,
623,215,215,
624,130,306,
625,14,373,
626,14,373,
627,14,372,
628,1,1,
629,46,253,
630,17,387,
631,215,215,
632,17,17,
633,14,374,
634,148,443,
635,1,1,
636,1,1,
637,14,816,
638,215,820,
639,130,306,
640,1,1,
641,85,811,
642,148,456,
643,215,820,
644,215,397,
645,148,148,
647,215,820,
648,40,111,
649,267,295,
650,17,387,
651,38,38,
652,38,38,
653,38,38,
654,38,38,
655,38,38,
656,38,38,
657,38,38,
658,1,1,
659,17,17,
661,14,14,
662,14,14,
663,40,40,
664,1,1,
666,1,1,
667,148,148,
668,14,816,
670,1,1,
671,17,17,
673,1,1,
674,1,1,
675,1,1,
676,267,295,
677,85,810,
678,14,362,
679,130,927,
680,215,215,
681,17,1699,
682,1,1,
683,1,1,
684,14,14,
685,14,14,
686,14,14,
687,14,14,
688,14,14,
689,17,383,
690,148,148,
691,148,454,
692,148,2077,
693,1,1,
694,1,1,
695,215,215,
696,17,17,
697,85,85,
698,267,295,
699,85,811,
700,17,387,
701,1,1,
702,215,820,
703,38,38,
704,215,215,
705,17,388,
706,267,295,
707,1,1,
708,267,295,
709,38,38,
710,38,38,
711,40,918,
712,38,936,
713,267,295,
714,215,215,
715,215,215,
716,215,215,
717,1,1,
719,1,1,
720,1,1,
721,215,215,
722,267,294,
723,17,1156,
724,267,295,
725,267,294,
726,130,306,
727,14,14,
728,85,85,
729,17,1156,
730,17,1156,
731,17,1704,
732,130,306,
733,130,1338,
735,1,1,
736,1,1,
737,1,1,
738,130,1338,
739,148,148,
740,1,1,
741,1,1,
742,1,1,
743,215,820,
744,14,369,
745,14,369,
746,1,1,
747,215,215,
748,14,368,
749,1,1,
751,130,1338,
752,14,14,
753,14,817,
754,14,14,
755,1,1,
757,85,85,
758,14,362,
759,215,215,
760,1,1,
761,1,1,
762,1,1,
764,14,1296,
765,14,1296,
766,215,215,
767,130,1338,
768,1,1,
769,148,148,
770,38,38,
771,38,38,
772,148,148,
773,1,1,
774,215,820,
775,17,17,
776,130,172,
777,1,1,
778,14,362,
779,1,1,
780,1,1,
781,14,369,
782,17,17,
783,14,14,
784,14,367,
785,17,387,
786,1,1,
788,12,60,
789,14,816,
790,1,1,
792,14,368,
793,14,14,
794,1,1,
795,17,17,
797,1,1,
798,1,1,
799,14,816,
800,1,1,
801,14,14,
803,1,1,
804,1,1,
805,1,1,
806,130,130,
807,130,172,
808,11,150,
809,14,14,
810,38,924,
811,11,298,
812,17,17,
814,1,1,
815,1,1,
816,1,1,
817,14,375,
818,14,375,
819,14,14,
820,14,14,
821,1,1,
822,11,298,
823,11,298,
824,17,17,
825,1,809,
826,1,1,
827,1,1,
829,1,1,
830,215,215,
831,14,14,
832,14,14,
834,215,215,
835,1,1,
837,1,1,
838,1,1,
839,1,1,
840,130,172,
841,130,172,
843,14,816,
844,14,1296,
845,130,238,
846,130,172,
847,17,1704,
848,1,1,
849,14,14,
850,14,816,
851,14,816,
852,17,387,
854,130,172,
855,148,449,
856,1,1,
857,38,38,
858,38,936,
860,1,1,
861,130,927,
862,1,1,
863,14,368,
864,14,368,
865,130,927,
867,1,1,
868,215,215,
869,14,14,
870,1,1,
871,14,816,
872,130,305,
873,130,305,
874,130,305,
875,130,305,
876,148,456,
877,215,360,
878,17,1699,
879,17,17,
880,85,166,
881,38,38,
882,38,38,
883,215,215,
884,38,38,
885,38,38,
886,38,38,
887,38,38,
888,38,38,
889,38,38,
890,38,38,
891,38,38,
892,17,2757,
893,38,38,
894,130,305,
895,85,164,
896,14,14,
897,130,305,
898,11,298,
899,17,391,
900,130,238,
901,14,393,
902,38,936,
903,38,936,
904,17,387,
905,17,387,
906,17,387,
907,17,387,
908,17,387,
909,17,387,
910,17,387,
911,14,368,
912,14,368,
913,17,383,
914,85,811,
915,17,391,
916,148,452,
917,14,14,
918,17,383,
919,17,385,
920,1,1,
921,1,1,
922,1,1,
923,14,14,
924,1,1,
925,1,1,
926,1,1,
927,17,17,
928,17,387,
929,14,14,
930,14,14,
931,14,14,
932,215,215,
933,85,85,
934,12,12,
935,17,1699,
936,17,392,
937,85,85,
938,1,1,
939,14,374,
940,148,2077,
941,148,148,
942,14,14,
943,14,14,
944,14,14,
945,17,17,
946,17,17,
947,17,17,
948,1,1,
949,1,1,
950,17,2757,
952,17,391,
953,215,820,
954,148,444,
955,148,444,
956,148,148,
957,148,148,
958,148,444,
959,148,444,
961,11,298,
964,11,298,
965,11,298,
966,14,816,
969,1,1,
971,40,109,
972,38,38,
973,11,298,
974,215,215,
975,215,215,
976,215,215,
977,11,298,
979,14,1296,
980,85,85,
981,85,164,
982,14,14,
983,17,387,
984,14,817,
985,11,298,
986,11,298,
987,1,809,
988,11,298,
989,11,298,
990,14,14,
991,1,809,
992,215,215,
993,130,226,
994,17,387,
995,215,215,
996,14,14,
997,215,215,
998,17,387,
999,85,164,
1000,38,38,
1001,148,2077,
1002,17,387,
1003,14,14,
1004,17,387,
1005,14,363,
1006,14,363,
1007,14,363,
1008,14,816,
1010,1,1,
1011,17,17,
1012,11,298,
1013,17,387,
1014,1,1,
1015,1,1,
1016,1,1,
1017,1,1,
1018,1,1,
1019,215,215,
1020,1,1,
1021,1,1,
1022,1,1,
1023,1,131,
1024,148,452,
1025,130,928,
1026,17,1699,
1027,215,820,
1028,130,130,
1029,1,131,
1030,14,14,
1031,1,131,
1032,14,14,
1033,1,131,
1034,17,17,
1035,130,172,
1036,1,131,
1037,1,131,
1038,1,131,
1039,17,387,
1040,17,17,
1041,1,131,
1042,130,927,
1044,1,131,
1045,1,131,
1047,148,148,
1048,17,391,
1049,215,223,
1050,130,130,
1051,17,387,
1052,38,38,
1053,38,38,
1054,38,38,
1055,38,38,
1056,1,131,
1057,1,131,
1058,215,215,
1059,1,131,
1061,1,131,
1062,1,131,
1063,38,38,
1064,38,38,
1065,38,38,
1066,38,38,
1067,215,215,
1068,14,14,
1070,215,821,
1071,1,131,
1072,1,131,
1073,1,131,
1075,1,131,
1077,1,131,
1078,17,388,
1079,14,817,
1080,14,14,
1081,1,131,
1082,17,17,
1084,1,131,
1085,17,383,
1086,17,383,
1087,17,383,
1088,14,14,
1089,17,383,
1090,14,14,
1091,1,131,
1092,14,14,
1093,38,144,
1094,1,131,
1095,38,38,
1096,85,811,
1097,130,227,
1098,1,131,
1099,148,449,
1100,17,387,
1101,215,215,
1102,85,812,
1103,85,810,
1104,1,131,
1105,14,1296,
1106,17,17,
1107,17,387,
1108,85,811,
1109,1,131,
1110,1,131,
1112,1,131,
1113,14,368,
1114,1,131,
1115,14,816,
1116,14,816,
1117,85,85,
1118,1,131,
1119,1,131,
1120,1,131,
1121,1,131,
1122,1,131,
1123,215,215,
1124,17,391,
1125,1,131,
1126,1,131,
1127,1,131,
1128,130,130,
1129,215,215,
1130,17,388,
1131,17,17,
1132,130,928,
1133,148,148,
1134,130,130,
1135,215,820,
1136,1,131,
1137,14,816,
1138,17,2757,
1139,148,452,
1140,1,131,
1141,14,816,
1142,14,362,
1143,40,922,
1144,1,131,
1146,17,387,
1147,14,373,
1148,215,215,
1149,14,372,
1150,14,372,
1151,38,149,
1152,85,85,
1153,14,1296,
1154,1,131,
1155,1,136,
1156,14,14,
1157,1,1,
1158,38,38,
1159,38,38,
1161,38,38,
1162,1,1,
1163,1,1,
1164,85,159,
1165,1,1,
1166,17,17,
1167,85,152,
1168,17,17,
1169,17,1699,
1170,17,17,
1171,14,14,
1172,130,130,
1173,1,1,
1175,1,1,
1176,1,1,
1177,85,166,
1178,14,816,
1179,85,85,
1180,14,363,
1181,38,923,
1182,215,215,
1183,38,923,
1184,38,936,
1185,38,936,
1186,14,816,
1187,85,85,
1188,17,391,
1189,40,40,
1190,1,800,
1191,1,800,
1192,148,2077,
1193,17,17,
1194,1,132,
1195,1,132,
1196,40,109,
1197,14,363,
1198,14,363,
1199,14,816,
1200,130,130,
1201,215,215,
1202,1,132,
1203,1,132,
1205,1,132,
1206,1,132,
1207,1,132,
1208,1,132,
1209,130,239,
1210,1,132,
1212,1,132,
1213,14,814,
1214,1,132,
1216,1,132,
1217,1,132,
1218,17,388,
1219,38,923,
1220,1,132,
1221,14,14,
1222,14,362,
1223,1,132,
1224,148,148,
1225,14,14,
1226,1,132,
1227,38,38,
1228,148,444,
1229,85,85,
1230,148,148,
1231,14,368,
1232,215,215,
1233,215,215,
1234,17,388,
1235,1,132,
1236,1,132,
1237,1,132,
1238,38,936,
1239,1,132,
1240,1,132,
1241,130,130,
1242,130,130,
1243,85,159,
1246,14,817,
1247,215,215,
1248,14,816,
1249,130,130,
1250,14,1296,
1251,1,132,
1252,1,132,
1253,215,215,
1254,14,372,
1255,17,17,
1256,148,148,
1257,148,148,
1258,17,387,
1259,148,148,
1260,40,111,
1261,85,165,
1262,14,14,
1263,1,132,
1264,148,148,
1265,148,446,
1266,1,132,
1267,14,373,
1345,215,215,
1346,17,1699,
1347,14,14,
1349,85,810,
1350,215,820,
1352,14,14,
1353,148,148,
1354,130,927,
1355,17,17,
1356,40,109,
1357,85,85,
1358,14,368,
1359,14,14,
1360,14,369,
1361,1,132,
1362,1,132,
1363,215,215,
1365,14,362,
1366,14,816,
1367,215,215,
1368,215,215,
1369,215,820,
1370,1,132,
1371,1638,1638,
1372,17,17,
1373,17,1704,
1374,44,1002,
1375,17,1156,
1376,17,17,
1377,40,109,
1378,130,130,
1380,1,132,
1381,130,927,
1382,14,362,
1383,1,132,
1384,44,999,
1385,130,130,
1386,1,132,
1387,1,132,
1389,148,446,
1390,14,14,
1391,85,85,
1392,215,215,
1393,1,132,
1394,1,132,
1395,17,1156,
1396,44,1002,
1090064,1,132,
1398,17,17,
1399,215,215,
1400,40,40,
1401,38,38,
1402,1,132,
1403,1,132,
1404,17,17,
1406,38,149,
1407,15,518,
1408,1,132,
1410,17,1699,
1411,17,1699,
1412,17,1699,
1413,17,17,
1414,17,1699,
1415,148,148,
1416,215,820,
1417,130,233,
1418,148,443,
1419,17,1700,
1420,14,362,
1421,1,132,
1422,1,132,
1423,1,132,
1425,14,362,
1426,1,132,
1428,14,14,
1429,17,17,
1431,17,392,
1432,85,157,
1433,215,215,
1434,17,390,
1435,1,132,
1436,130,130,
1437,1,132,
1438,17,392,
1439,215,215,
1440,17,17,
1441,17,392,
1442,17,392,
1443,1,132,
1444,1,132,
1445,1,132,
1446,1,132,
1447,1,132,
1448,1,132,
1449,1,132,
1450,85,157,
1451,14,14,
1452,1,132,
1453,85,85,
1090063,1,132,
1455,215,215,
1456,44,70,
1457,17,391,
1458,14,363,
1459,17,1704,
1460,40,921,
1461,17,391,
1462,1,131,
1463,1,1,
1464,17,1156,
1465,38,38,
1466,38,38,
1467,215,215,
1468,215,820,
1469,85,162,
1470,17,17,
1471,17,17,
1472,215,215,
1473,1,1,
1474,14,14,
1475,17,378,
1476,85,85,
1477,38,38,
1478,85,157,
1479,130,130,
1480,17,1156,
1481,17,390,
1482,85,811,
1483,1,1,
1485,17,17,
1486,1,1,
1487,85,166,
1488,14,14,
1489,38,38,
1490,17,17,
1491,38,142,
1492,38,38,
1494,38,149,
1495,130,928,
1496,148,148,
1497,44,44,
1499,1,1,
1500,1,1,
1501,14,816,
1502,14,1297,
1503,215,215,
1504,215,397,
1505,17,1156,
1506,17,391,
1509,17,1699,
1510,14,816,
1511,17,1699,
1512,17,17,
1513,17,17,
1514,17,17,
1515,85,157,
1516,85,85,
1517,85,810,
1518,130,130,
1519,130,927,
1520,14,816,
1521,1,1,
1522,17,17,
1524,17,1699,
1525,1,1,
1526,38,38,
1527,1,1,
1528,17,17,
1529,85,810,
1530,215,821,
1531,1,1,
1533,148,444,
1534,40,922,
1535,130,130,
1536,17,17,
1537,44,44,
1538,17,1699,
1539,17,1156,
1540,1,1,
1541,85,85,
1542,1,1,
1543,14,14,
1544,17,17,
1545,1,1,
1546,215,215,
1547,85,85,
1548,1,1,
1549,85,85,
1550,17,1700,
1551,215,397,
1552,1,1,
1553,130,130,
1554,14,816,
1555,14,816,
1556,1,1,
1557,215,820,
1558,215,215,
1559,17,17,
1560,17,17,
1561,85,810,
1563,17,1704,
1564,1,1,
1565,215,215,
1566,1,1,
1567,17,382,
1568,14,367,
1570,1,1,
1572,1,1,
1573,17,1701,
1574,215,215,
1575,17,17,
1576,14,814,
1579,215,215,
1580,1,1,
1581,215,215,
1582,1,1,
1583,14,814,
1584,17,378,
1585,1,1,
1586,215,215,
1587,14,14,
1588,1,1,
1590,130,233,
1591,14,362,
1592,17,1156,
1593,1,1,
1594,17,1156,
1595,14,14,
1596,1,1,
1597,38,923,
1598,14,14,
1600,14,14,
1601,85,812,
1603,85,85,
1604,38,556,
1605,38,556,
1606,17,17,
1607,215,820,
1608,148,148,
1609,148,148,
1610,215,820,
1611,38,38,
1612,215,820,
1613,14,14,
1614,85,85,
1615,215,215,
1616,215,396,
1617,38,38,
1618,38,38,
1619,38,38,
1621,14,362,
1622,17,17,
1623,14,14,
1624,38,556,
1625,215,215,
1627,14,14,
1628,85,85,
1629,40,40,
1630,17,1156,
1631,148,448,
1632,14,363,
1633,17,1700,
1634,17,17,
1635,38,556,
1637,40,2,
1638,215,820,
1639,40,2,
1640,14,14,
1641,14,14,
1642,17,17,
1643,14,362,
1644,17,17,
1645,40,2,
1646,40,2,
1648,14,363,
1649,17,1156,
1650,40,2,
1651,85,811,
1652,85,85,
1653,130,130,
1654,14,2979,
1655,40,2,
1656,40,2,
1657,14,639,
1658,14,362,
1659,38,38,
1660,148,148,
1661,17,1700,
1662,17,1156,
1663,17,17,
1664,1,1,
1665,17,1156,
1666,85,85,
1667,17,1699,
1668,17,1156,
1669,40,922,
1670,130,130,
1671,130,130,
1674,14,366,
1675,1,1,
1676,14,374,
1677,17,17,
1678,215,215,
1680,1,1,
1683,1,1,
1685,1,1,
1686,44,1000,
1688,14,14,
1689,1,1,
1690,148,148,
1691,40,2,
1692,14,367,
1693,17,1699,
1695,215,215,
1696,14,14,
1697,14,14,
1698,85,85,
1699,40,2,
1700,40,40,
1701,1,1,
1702,17,17,
1704,17,17,
1705,14,366,
1707,1,1,
1709,1,1,
1710,130,927,
1711,85,164,
1712,14,640,
1713,14,14,
1714,17,458,
1715,85,85,
1717,14,14,
1718,14,362,
1720,215,215,
1721,85,157,
1722,14,816,
1723,148,148,
1724,215,215,
1726,215,820,
1727,148,148,
1728,130,130,
1729,40,2,
1730,17,1700,
1731,215,215,
1732,40,2,
1733,14,362,
1734,40,2,
1735,40,2,
1736,40,2,
1737,17,17,
1738,14,816,
1740,44,1002,
1741,148,2077,
1742,17,17,
1743,148,148,
1744,40,2,
1745,85,811,
1746,14,372,
1747,40,918,
1748,215,404,
1749,130,233,
1750,40,40,
1751,148,2077,
1752,215,404,
1753,38,936,
1754,148,454,
1755,17,383,
1756,17,17,
1757,17,1156,
1758,85,159,
1759,17,391,
1760,130,130,
1761,17,391,
1762,40,2,
1763,40,2,
1764,17,17,
1765,17,17,
1766,14,14,
1767,17,17,
1768,40,2,
1769,40,2,
1770,38,146,
1771,38,556,
1772,1637,1637,
1773,38,556,
1775,1,1,
1776,17,391,
1777,130,130,
1779,17,401,
1780,1,1,
1781,17,391,
1782,17,391,
1783,17,391,
1784,38,556,
1786,40,40,
1787,17,17,
1788,14,14,
1789,1,1,
1790,14,14,
1791,38,556,
1792,17,1701,
1793,17,1156,
1795,14,14,
1796,17,17,
1797,17,17,
1798,17,391,
1799,148,2078,
1800,40,40,
1801,1,1,
1802,17,17,
1803,85,459,
1804,17,17,
1805,38,556,
1806,40,918,
1807,17,17,
1808,17,17,
1809,17,17,
1810,14,14,
1811,14,369,
1812,148,447,
1813,17,386,
1814,17,386,
1815,17,17,
1816,17,17,
1817,148,449,
1818,215,215,
1819,215,215,
1820,44,1001,
1821,1,1,
1822,148,2078,
1823,17,17,
1824,38,38,
1825,14,14,
1826,1,1,
1827,130,130,
1828,44,70,
1830,17,391,
1831,44,44,
1832,44,71,
1833,17,17,
1834,215,821,
1835,215,215,
1836,44,1000,
1837,17,391,
1838,38,936,
1839,38,556,
1840,130,213,
1842,17,1702,
1843,17,1702,
1844,17,17,
1845,17,17,
1846,17,17,
1847,14,14,
1848,1,1,
1849,215,819,
1850,148,148,
1851,38,556,
1852,17,17,
1853,17,391,
1854,17,391,
1855,17,391,
1856,17,383,
1857,17,401,
1858,38,556,
1859,17,17,
1860,85,811,
1861,17,17,
1863,85,85,
1864,17,391,
1865,148,2077,
1866,17,17,
1867,215,215,
1868,17,17,
1869,1,1,
1871,44,97,
1895,38,556,
1896,17,391,
1897,17,391,
1898,17,17,
1899,17,17,
1900,17,17,
1901,17,386,
1902,17,17,
1903,17,17,
1904,38,38,
1905,17,17,
1906,1,1,
1907,17,17,
1908,17,17,
1910,1,1,
1911,17,17,
1912,38,556,
1913,17,17,
1914,14,14,
1915,85,157,
1916,1,1,
1917,17,1702,
1918,17,1702,
1919,17,1702,
1920,17,1702,
1921,17,1702,
1922,40,918,
1923,40,40,
1924,148,443,
1925,17,391,
1926,17,17,
1927,40,40,
1928,17,391,
1929,38,556,
1930,17,17,
1931,17,17,
1932,17,17,
1933,1637,1637,
1934,17,17,
1935,17,17,
1936,17,17,
1937,148,148,
1938,1,1,
1939,1,1,
1940,148,2077,
1941,85,161,
1942,17,17,
1943,17,17,
1944,17,17,
1945,17,17,
1946,17,17,
1947,14,410,
1948,1,1,
1949,44,1000,
1950,17,17,
1951,215,215,
1952,215,215,
1954,215,215,
1955,14,373,
1957,17,391,
1958,17,391,
1959,17,391,
1960,17,391,
1961,17,17,
1963,17,17,
1964,1,1,
1965,17,17,
1966,40,40,
1967,17,17,
1968,17,17,
1970,44,1001,
1971,44,97,
1972,17,391,
1973,1,1,
1974,215,215,
1975,17,17,
1976,148,2077,
1977,17,17,
1978,17,17,
1979,17,17,
1980,17,17,
1981,85,157,
1982,14,816,
1983,17,391,
1984,17,391,
1985,40,2,
1986,17,17,
1987,17,1702,
1988,17,17,
1989,17,17,
1990,17,17,
1991,17,17,
1992,17,17,
1993,40,918,
1994,40,918,
1995,17,17,
1996,14,14,
1997,17,17,
1998,17,1700,
1999,17,1702,
2000,148,148,
2001,38,556,
2002,1,1,
2003,17,17,
2004,17,815,
2005,17,815,
2006,17,17,
2007,17,17,
2008,1,1,
2009,17,17,
2010,1,1,
2011,40,40,
2012,14,14,
2013,1,1,
2014,85,167,
2015,85,85,
2016,17,391,
2017,17,391,
2018,17,391,
2019,17,17,
2020,17,17,
2021,17,17,
2022,17,391,
2023,17,391,
2024,85,160,
2026,38,146,
2027,215,215,
2028,17,391,
2029,17,391,
2030,17,391,
2031,38,146,
2032,85,85,
2033,130,130,
2034,85,157,
2035,40,40,
2036,40,918,
2037,40,916,
2039,1,1,
2040,17,17,
2041,17,17,
2042,215,820,
2043,40,40,
2044,40,113,
2045,38,556,
2046,44,1001,
2047,85,812,
2048,44,44,
2049,1,1,
2050,17,391,
2051,38,556,
2052,148,2078,
2053,85,173,
2054,40,40,
2055,215,820,
2056,1,1,
2057,1,1,
2058,44,70,
2059,44,44,
2060,17,383,
2061,17,383,
2062,17,383,
2063,17,383,
2064,17,17,
2065,40,40,
2066,17,386,
2067,17,17,
2068,17,17,
2069,17,17,
2070,215,215,
2071,17,17,
2072,17,17,
2073,215,220,
2074,14,14,
2075,14,369,
2076,1,1,
2077,14,816,
2078,17,17,
2079,17,17,
2080,17,1700,
2081,14,14,
2082,17,17,
2083,44,97,
2084,17,390,
2085,17,17,
2086,40,2,
2087,14,816,
2088,17,388,
2089,17,17,
2090,130,130,
2091,17,1698,
2092,17,1698,
2093,40,219,
2094,17,387,
2095,17,1698,
2096,148,443,
2097,14,370,
2098,17,388,
2099,17,1698,
2100,148,449,
2101,38,556,
2103,17,1156,
2104,17,1156,
2105,40,40,
2106,17,17,
2107,17,390,
2108,17,386,
2109,17,390,
2110,148,148,
2112,148,452,
2113,40,40,
2115,130,227,
2116,148,452,
2117,148,148,
2118,148,148,
2119,1637,1637,
2120,130,240,
2121,148,452,
2122,17,385,
2123,17,17,
2124,148,456,
2125,17,17,
2126,10,241,
2127,40,40,
2128,17,1156,
2129,148,452,
2130,17,1698,
2131,406,465,
2132,10,1097,
2133,148,148,
2134,148,148,
2135,17,17,
2136,17,17,
2138,17,387,
2139,17,386,
2140,14,369,
2141,17,17,
2142,17,17,
2143,17,1156,
2144,17,1156,
2145,17,1700,
2146,17,1156,
2147,17,1156,
2149,11,1020,
2150,40,40,
2151,17,1157,
2152,17,359,
2153,17,17,
2154,17,1156,
2155,130,237,
2156,17,17,
2157,44,97,
2158,148,148,
2159,17,1701,
2160,17,386,
2161,17,17,
2162,17,1156,
2163,1637,1637,
2165,17,388,
2166,17,388,
2167,331,331,
2168,17,1701,
2169,38,38,
2170,17,17,
2171,17,1156,
2172,331,331,
2173,331,417,
2174,17,17,
2175,10,245,
2176,17,383,
2177,17,383,
2178,17,383,
2179,17,383,
2180,17,383,
2181,17,383,
2182,17,383,
2183,17,17,
2184,148,452,
2185,148,148,
2186,17,17,
2187,148,452,
2188,17,1700,
2189,44,1001,
2190,130,130,
2191,17,388,
2192,17,387,
2193,17,388,
2194,17,17,
2195,331,331,
2196,17,1698,
2197,267,267,
2198,17,1156,
2199,17,387,
2200,17,17,
2201,17,17,
2202,17,17,
2203,17,17,
2204,17,17,
2205,17,386,
2206,17,386,
2207,17,17,
2208,38,556,
2209,17,1156,
2210,15,518,
