2173,0,-8350.8,506.665,89.0422,0,0,0,0,16,16,16,0.6599
2175,0,-4840.26,-1330.46,508.172,0,0,0,10,0,0,0,0
2214,0,3237.46,-4060.6,112.01,0,0,0,0,10,10,10,0
2216,0,3392.46,-3389.2,143.073,0,0,0,0,22.83,20,34.69,0
2217,0,3392.56,-3369,142.802,0,0,0,0,27.94,20,35.19,0
2387,0,-9897.21,-3725.09,24.6671,0,0,0,15,0,0,0,0
2412,0,97.432,-176.274,127.866,0,0,0,0,10.56,16.5,22.17,5.253
2413,0,544.83,-1079.95,109.494,0,0,0,0,12.17,19.06,12.06,3.822
2567,0,1282.05,-2548.73,85.3994,0,0,0,0,10.56,13.03,21.67,0.4712
2647,0,2841.81,-1544.52,190.516,0,0,0,7,0,0,0,0
2706,0,2964.56,-2712.89,98.7446,0,0,0,10,0.3333,0.3333,0.3333,0
2707,0,2980.1,-2720.92,99.9337,0,0,0,10,0.2778,0.2778,0.2778,0
2746,0,-8821.36,633.297,94.0758,0,0,0,15,0.2778,0.2778,0.2778,0
2786,0,-9050.87,445.458,93.0558,0,0,0,1,0.2778,0.2778,0.2778,0
3066,0,40.9673,-1490.37,174.516,0,0,0,8,0,0,0,0
3106,0,-30.0533,-1576.5,194.453,0,0,0,5,0,0,0,0
3366,0,2832.07,-1540.48,190.165,0,0,0,7,0,0,0,0
3367,0,2843.4,-1553.26,190.721,0,0,0,7,0,0,0,0
3528,0,-7510.87,-1035.87,182.952,0,0,0,0,3.833,0.3611,2.056,0.7156
3529,0,-7512.16,-1034.78,177.208,0,0,0,4,0,0,0,0
3530,0,-8536.18,452.165,104.917,0,0,0,10,0.3333,0.3333,0.3333,0
3547,0,1642.1,239.843,62.5916,0,0,0,13,0,0,0,0
3548,0,-4754.56,-3313.8,313.564,0,0,0,14,0,0,0,0
3552,0,-11413.6,1954.91,14.2409,0,0,0,22,0,0,0,0
3606,0,-7514.81,-1033.12,163.806,0,0,0,10,0,0,0,0
3690,0,-622.142,-4582.14,21,0,0,0,0,27.39,27.17,21.64,3.194
3847,0,-7663.4,-1218.37,287.788,0,0,0,3,0,0,0,0
3886,0,-12432.8,205.169,2.36515,0,0,0,18,0,0,0,0
3953,0,-1189.27,-2532.19,22.705,0,0,0,0,7.5,13.5,17.31,0.03491
3954,0,-811.425,-3505.82,73.1377,0,0,0,0,5.167,14.31,16.92,0.6632
3991,0,1733.32,526.474,34.2494,0,0,0,35,0,0,0,0
4017,0,-10636.2,-391.307,101.878,0,0,0,10,0,0,0,0
4026,0,-5049.34,-818.454,495.295,0,0,0,2,0,0,0,0
4028,0,2051.36,272.572,57.1634,0,0,0,2,0,0,0,0
4029,0,-14294.3,516.088,8.95399,0,0,0,2,0,0,0,0
4030,0,-3826.25,-771.51,3.80146,0,0,0,2,0,0,0,0
4032,0,-8823.81,540.418,96.9431,0,0,0,2,0.2778,0.2778,0.2778,0
4058,0,2302.5,-5341,90.7519,0,0,0,0,29,17.9,24.56,2.394
4092,0,-9242.97,419.162,86.538,0,0,0,6,6,6,6,0
4094,0,-9240.96,238.408,71.3883,0,0,0,6,0,0,0,0
4095,0,-9182.62,414.857,89.5576,0,0,0,6,6,6,6,0
4096,0,-9218.13,318.627,73.8841,0,0,0,6,0,0,0,0
4098,0,-5273.18,-739.621,391.011,0,0,0,6,0,0,0,0
4099,0,-5375.6,-735.182,396.017,0,0,0,6,0,0,0,0
4100,0,1979.99,305.252,41.1865,0,0,0,6,0,0,0,0
4131,0,-11101.9,-1998.12,49.3307,0,0,0,0,20.08,13.83,14.69,0.6981
4135,0,-11041.9,-1995.01,93.0334,0,0,0,0,8.972,5.583,13.33,5.376
4189,0,1782.2,151.592,-62.2903,0,0,0,1,0,0,0,0
4294,0,2541.943,-4785.322,117.4511,0,0,0,80,0,0,0,0
4354,0,-11908.9,-3209.1,-14.7905,0,0,0,0,3.833,20.47,52.83,3.281
4409,0,3488.24,-4512.18,158,0,0,0,0,70,70,42,5.319
4712,0,-5139.78,-623.5968,397.409,0,0,0,5,0.2778,0.2778,0.2778,0
4715,0,-5172.12,-611.084,397.217,0,0,0,5,0,0,0,0
4716,0,-5140.403,-596.007,397.4938,0,0,0,5,0,0,0,0
4718,0,-5173.604,-624.0498,397.1762,0,0,0,8,0,0,0,0
4733,0,-9016.11,876.142,148.617,0,0,0,0,3,1,3,0.7259
4734,0,-9019.24,888.269,29.6206,0,0,0,0,3.5,1.5,3,0.6539
4769,0,-4920.97,-954.649,501.512,0,0,0,30,0,0,0,0
4770,0,-4704.66,-1218.95,501.659,0,0,0,27,0,0,0,0
4772,0,-4969.57,-1204.68,501.621,0,0,0,35,0,0,0,0
4774,0,-4662.94,-956.396,500.377,0,0,0,35,0,0,0,0
4786,0,-5604.45,-462.581,401.93,0,0,0,25,0,0,0,0
4787,0,-5202.517,-487.0711,388.7988,0,0,0,15,0,0,0,0
4788,0,-5604.1,-462.396,402.061,0,0,0,25,0,0,0,0
4789,0,-5202.628,-486.8918,388.8206,0,0,0,15,0,0,0,0
4820,0,-5187.41,-557.625,397.176,0,0,0,6,0,0,0,0
4990,0,-481.042,1492.95,19.9321,1,0,0,0,121.7,113.3,16.03,0
5127,0,2479.34,-5495.73,421.841,0,0,0,4,0,0,0,0
5128,0,2469.29,-5545.84,546.101,0,0,0,4,0,0,0,0
5129,0,2362.55,-5574.54,421.838,0,0,0,4,0,0,0,0
5130,0,2412.68,-5584.65,546.101,0,0,0,4,0,0,0,0
5131,0,2558.37,-5612.56,421.835,0,0,0,4,0,0,0,0
5132,0,2508.14,-5602.5,546.101,0,0,0,4,0,0,0,0
5133,0,2441.37,-5691.42,421.834,0,0,0,4,0,0,0,0
5134,0,2451.5,-5641.27,546.101,0,0,0,4,0,0,0,0
5135,0,2427.67,-5548.64,542.091,0,0,0,4,0,0,0,0
5136,0,2505.39,-5563.9,542.089,0,0,0,2,0,0,0,0
5137,0,2419.03,-5622.17,542.071,0,0,0,3,0,0,0,0
5138,0,2486.99,-5636.42,542.136,0,0,0,3,0,0,0,0
5374,0,-5625.9,-3809.03,314.184,0,0,0,11.2506,12.79,31.38,0,0
5375,0,-5589.69,-3926.86,323.276,0,0,0,11.2506,12.79,31.38,0,0
5376,0,-5690.83,-3999.52,327.133,0,0,0,11.2506,12.79,31.38,0,0
5377,0,-5730.16,-3943.85,322.408,0,0,0,11.2506,12.79,31.38,0,0
5537,0,1419.72,442.84,-77.2365,0,0,0,0,5.27,6.525,10,0.6105
5538,0,1390.95,416.715,-77.2373,0,0,0,0,5.27,6.525,10,0.7729
5569,0,-7859.38,1150.57,131.407,0,170,0,0,30.67,39.4,82.32,0
5703,0,-9033.27,352.936,92.9811,0,0,0,8,0,0,0,0
5704,0,-8867.9,652.444,95.9191,0,0,0,10,0,0,0,0
5710,0,-8907.56,628.035,99.5227,0,0,0,0,1.361,15.7,7.636,0.4588
5711,0,-8825.25,655.377,100.032,0,0,0,0,23.05,1.799,6.273,1.973
5712,0,-8756.03,657.33,106.091,0,0,0,0,2.807,0.7795,2.157,1.89
5789,0,-4461.22,3804.39,-82.6807,0,0,0,0,91.88,31.98,30.06,0.4864
5807,0,-5161.63,642.471,343.223,0,177,0,0,38.71,65.92,2,0
5817,0,-5548.12,3590.68,-225.775,0,0,0,0,20,64.82,50,6.019
5818,0,-5601.97,3606.46,-191.658,0,0,0,0,20,64.82,50,6.083
5819,0,-5537.78,3420.56,-86.2395,0,0,0,0,20,64.82,40,0.4787
5820,0,-5422.48,3472.43,-120.513,0,0,0,0,20,64.82,40,0.09926
5821,0,-5193.61,3375.76,-95.0003,0,0,0,0,20,64.82,40,5.996
5822,0,-5003.25,3356.01,-62.4167,0,0,0,0,20,64.82,40,0.08784
5823,0,-5054.21,3375.28,-80.5153,0,0,0,0,20,64.82,50,5.761
5824,0,-5585.46,3393.62,-90.1655,0,0,0,0,31.38,61.15,50,6.122
5825,0,-5475.34,3464.55,-110.117,0,0,0,0,20,64.82,50,0.5149
5826,0,-5252.44,3390.74,-113.525,0,0,0,0,20,64.82,50,5.737
5827,0,-9459.77,516.826,56.2887,0,0,0,18.3963,0,0,0,0
5828,0,-8966.15,511.01,96.3531,0,0,0,0,33.46,26.51,31.32,0.6602
5829,0,-9646.03,679.736,37.4136,0,0,0,0,53.76,11.19,20.37,5.869
5830,0,-9465.25,61.8403,55.9146,0,0,0,0,68.52,22.56,17.65,0
5831,0,-8553.13,1208.18,5.22042,0,0,0,16.5117,0,0,0,0
5853,0,-4915.94,3383.13,-60.546,0,0,0,0,20,64.82,50,0.2931
5854,0,-4556.3,3623.16,-108.739,0,0,0,0,20,64.82,50,1.018
5855,0,-4635.29,3805.59,-120.636,0,0,0,0,20,64.82,50,5.421
5856,0,-4809.38,3833.04,-158.004,0,0,0,0,20,64.82,50,0.2508
5857,0,-4948.52,3821.91,-210.797,0,0,0,0,20,64.82,50,0.5956
5858,0,-4859.02,3405.14,-56.4058,0,0,0,0,20,64.82,40,0.3857
5859,0,-4533.85,3667.98,-115.819,0,0,0,0,20,64.82,40,1.305
5860,0,-4680.43,3842.33,-119.591,0,0,0,0,20,64.82,40,5.943
5861,0,-4859.72,3844.93,-163.868,0,0,0,0,20,64.82,40,6.146
5862,0,-4988.91,3800.67,-210.02,0,0,0,0,20,64.82,50,0.5873
5866,0,2024.6,1743.04,1194.84,0,0,0,80,0,0,0,0
5874,0,-6470.81,4538.76,-615.23,0,0,0,0,249.8,14.28,100,0.8524
5875,0,-6661.28,4460.47,-599.363,0,0,0,0,263.4,18.3,140,6.175
5877,0,-4663.17,3559.39,-141.548,0,0,0,0,17.5,45.51,100.1,5.561
5882,0,-6596.13,4780.27,-595.857,0,0,0,57.4435,31.64,20.93,0,0
5883,0,-6788.9,5078.78,-603.287,0,0,0,0,91.33,306.3,250,0
5884,0,-7172.62,4717.49,-595.903,0,0,0,35.0772,31.64,20.93,0,0
5899,0,-6669.5,4763.6,-605.454,0,170,0,15.4639,249.8,14.28,100,0.8524
5902,0,-10820.8,-3060.49,46.6392,0,0,0,0,12.28,21.05,6,2.154
5903,0,-10710.5,-3141.81,29.2131,0,0,0,0,9.94,23.2,6,5.809
5912,0,-7359.84,5261.39,-401.785,0,0,421,0,39.82,107.9,200,0.3508
5913,0,-7235.4,4896.2,-426.723,0,0,421,0,39.82,107.9,200,0.3508
5922,0,-7454.53,5164.04,-426.723,0,0,421,88.4034,31.64,20.93,0,0
5923,0,-7140.83,5174.63,-376.723,0,0,421,0,157.6,146,150,5.547
5924,0,-6947.85,5076.55,-418.205,0,0,421,88.4034,31.64,20.93,0,0
5932,0,-6972.81,5076.38,-608.781,0,0,0,0,56.14,37.85,35,0
5957,0,-6506.79,4759.61,-604.557,0,0,0,0,38.83,28.17,35,0
5958,0,-6370.87,4111.41,-439.945,0,0,0,0,48.19,4.248,30,5.593
5965,0,-6125.9,4291.05,-348.488,0,0,0,0,50,30,10,6.002
5971,0,-7266.17,5074.22,-271.605,0,0,0,0,7.743,89.72,38,0
5981,0,-11396.4,-3768.66,40,0,0,0,0,243.7,304.3,100,0.9409
5983,0,-9852.38,913.161,30.0694,0,0,0,8,0,0,0,0
5984,0,-7311.45,4234.86,-1,0,0,0,0,16.4,13.94,8,0
5985,0,-7352.6,3935.83,-1,0,0,0,0,16.4,13.94,8,0
5987,0,-9850.06,1275.95,42.0765,0,0,0,0,3.915,3.301,10,0.6934
5988,0,-9857.64,1335.99,41.9025,0,0,0,0,14.8,21.36,12.53,3.969
5989,0,-9857.41,1278.08,40.9785,0,0,0,0,8.793,8.945,9.609,2.317
5990,0,-2435.33,-2503.35,79.6837,0,0,0,0,76.26,26.8,20,0
5993,0,-10509.8,1047.94,60.518,0,0,0,0,14.98,4.564,9.738,0.3855
5994,0,-11132.2,546.109,75.3724,0,0,0,0,13.2,22.73,12.36,0
5998,0,-11017.4,1478.51,47.1977,0,0,0,20,0,0,0,0
5999,0,-7260.07,5721.3,-850.13,0,180,0,0,103.4,128.8,66.26,0
6001,0,-12033.1,360.712,0.969516,0,0,0,30,0,0,0,0
6003,0,-12298.1,-1888.56,130.26,0,234,0,0,17.17,12.72,5,0.7398
6007,0,-6612.6,4271.55,-562.954,0,0,0,10,0,0,0,0
6008,0,-10501,1025.44,55.5831,0,226,0,16,0,0,0,0
6009,0,-6780.4,4176.44,-480.145,0,0,0,10,0,0,0,0
6012,0,-11916.5,-1290.07,85.1459,0,235,0,0,12.07,3.425,15,0
6015,0,-12897.6,-183.245,0,0,0,0,210,0,0,0,0
6020,0,-6866.06,6002.42,-763.79,0,0,0,10,0,0,0,0
6033,0,-9628.19,-1892.69,60.886,0,0,0,0,21.66,16.64,3.014,0.3803
6034,0,-9187.3,-2305.27,90.5197,0,0,0,0,21.21,21.21,20.91,2.45
6036,0,-13313.5,7.6059,20.0158,0,0,0,0,28.51,12.22,5,0.7644
6037,0,-13379.5,46.3108,20.662,0,0,0,0,28.51,12.22,5,1.401
6038,0,-13340.5,-10.7552,21.4097,0,0,0,0,15.61,8.48,5,1.605
6048,0,-3957.69,-6501.02,15.55,0,229,0,0,21.2,67.9,10,0.8178
6060,0,-3965.6,-6420.18,21.9308,0,229,0,0,41.56,16.59,12,0.1322
6061,0,-4021.98,-6375.24,37.2822,0,229,0,35.3528,0,0,0,0
6062,0,-4067.05,-6395.88,38.6493,0,229,0,0,1.799,8.803,30,0.4721
6063,0,-13664.9,-300.91,8.17556,0,0,0,0,45.75,43.06,5,5.793
6065,0,-6550.67,6145.2,-669.823,0,0,0,10,0,0,0,0
6066,0,-12158.7,-1465.04,141.195,0,0,0,0,20.46,66.57,30,0
6069,0,-11992.1,-1659.93,35.6569,0,0,0,0,13.26,1.794,10,6.141
6079,0,-9464.74,-2827.24,65.2841,0,0,0,6,0,0,0,0
6080,0,-11076.9,1526.82,43.2327,0,0,0,0,2.682,4.812,15,0
6082,0,-9491.74,-2871.52,74.2114,0,0,0,0,5.389,115.2,30,0
6083,0,-9682.55,-2968.83,52.2102,0,0,0,0,5.389,115.2,30,4.68
6084,0,-9804.73,-3243.65,61.2359,0,0,0,5,5.389,115.2,30,4.68
6085,0,-3920.54,-6474.41,16.4443,0,238,0,0,6.871,7.578,15,0.09729
6094,0,-9663.89,-3219.72,110.477,0,240,0,20,0,0,0,0
6095,0,-9663.27,-3120.28,132.631,0,240,0,20,0,0,0,0
6096,0,-9784.72,-3149.44,145.724,0,240,0,20,0,0,0,0
6097,0,-9705.59,-3265.71,142.547,0,240,0,20,0,0,0,0
6106,0,340.186,-4128,120,0,0,0,24,0,0,0,0
6107,0,-9270.37,-2289.87,68.7477,0,0,0,10,0,0,0,0
6108,0,-7569.29,-1331.2,250,0,0,0,0,17,3,12,0.1134
6110,0,-31.3333,-2808.71,122.411,0,0,0,0,42,58,10,5.52
6112,0,-11034.7,249.543,27.6269,0,0,0,3.94185,5.908,5.22,5,0
6114,0,-12001.5,-1685.55,32.2836,0,0,0,0,31.56,20,10,5.293
6122,0,-5660.46,-4268.91,407.723,0,0,0,0,20,60,35,0.5944
6123,0,-5633.17,-4258.31,407.828,0,0,0,0,37,18,20,0.5944
6124,0,-5680.83,-4289.64,407.828,0,0,0,0,37,18,20,0.5944
6137,0,-3227.45,-2794.64,21.1275,0,0,0,0,31.58,18.19,15,5.335
6138,0,-2860.79,-1451.22,8.60578,0,0,0,12,0,0,0,0
6139,0,-6320.66,4174.98,-470,0,0,0,0,30.25,30,50,5.703
6140,0,-6618.21,4245,-465,0,0,0,0,30.25,30,50,0.1186
6141,0,-6548.63,4248,-470,0,0,0,0,30.25,30,50,0.02006
6142,0,-6334.26,4158.52,-460,0,0,0,0,15,5,20,5.639
6143,0,-6611.42,4218,-460,0,0,0,0,15,5,20,0.1186
6144,0,-6548.82,4227.85,-467,0,0,0,0,15,5,20,0.02006
6146,0,-4050.87,-6321.46,38.1723,0,247,0,0,5.125,1.055,11,0.3689
6155,0,-1282.58,-2513.56,21.5488,0,0,0,5,0,0,0,0
6157,0,-9203.97,-2773.07,90.3833,0,0,0,0,1.373,14.04,10,0.1453
6158,0,-9202.17,-2772.16,90.3833,0,0,0,0,1.37,14,10,0.145
6159,0,-9166,-2684.47,91.6253,0,0,0,0,1.373,14.04,10,5.132
6160,0,-9157.31,-2697,88.7275,0,0,0,0,1.37,14,10,5.097
6163,0,-4038.42,-6314.72,38.7064,0,0,0,0,4.83,1.743,10,0.8531
6166,0,-12850.8,-440.759,13.0154,0,0,0,0,7.245,5.319,7,0.4413
6167,0,-14925.9,357.191,7.542,0,0,0,0,11,18,5,0.2691
6168,0,-15025.9,266.828,7.51938,0,0,0,0,11,18,5,0.01071
6169,0,-14924.6,123.759,7.51969,0,0,0,0,11,18,5,1.638
6173,0,-13232.2,723.778,3.35545,0,0,0,0,6.939,7.843,15,0
6179,0,-4042.39,-3444.45,295,0,0,0,0,12,24,32,0.3118
6184,0,-8294.98,232.816,155.347,0,0,0,6,0,0,0,5.379
6191,0,-10858,-2668.76,7.491,0,0,0,0,60.55,49.15,40,0.7121
6192,0,-10928.4,-3396.01,69.5146,0,0,0,0,39.43,43.32,40,6.042
6193,0,-12716.1,-2817.87,18.4613,0,0,0,0,39.64,15.79,30,6.271
6200,0,-5695.24,5351.76,-1283,0,0,0,0,196.8,173.4,11.71,0
6201,0,-5582.19,5396.9,-1797.17,0,0,0,0,10.23,24.04,43.04,5.549
6213,0,1876.23,-1331.6,59.9412,0,0,0,22.5159,0,0,0,0
6214,0,-8452.95,1147.02,19.0518,1,0,0,0,17.46,9.863,12,0
6218,0,-8063.14,819.264,66.9787,0,0,0,8.14472,0,0,0,0
6219,0,-8049.08,963.698,79.8465,0,0,0,9.98965,0,0,0,0
6222,0,1069.34,1601.47,28.001,0,0,0,6,0,0,0,0
6223,0,-8715.83,328.24,101.102,0,0,0,0,6.87,1.236,10,0.8743
6224,0,-8714.88,325.748,124.114,0,0,0,0,5.934,8.998,4,0.3401
6230,0,984.373,670.884,77.8702,0,266,0,0,1.98,6.921,8,0.044
6231,0,983.007,707.627,77.9151,0,266,0,0,1.98,6.921,8,0.044
6235,0,1345.82,-1282.6,56.5174,0,268,0,25,0,0,0,0
6237,0,1832.32,-1901.72,126.944,0,0,0,16.1578,0,0,0,0
6238,0,2342.11,-2055.04,163.242,0,0,0,33.1024,0,0,0,0
6242,0,-13224.8,236.24,33.4796,0,0,0,0,19.6,6.783,10.29,5.786
6243,0,2746.94,-1650.74,126.649,0,0,0,0,3.624,27.18,10,0.9046
6244,0,3011.41,-1552.85,146.478,0,0,0,0,0.1865,33.23,10,6.123
6245,0,-4456.98,-6521.18,3.93623,0,0,0,0,16.58,34.09,80,0.05472
6246,0,-1225.11,1788.53,20.208,0,274,0,0,64.36,37.53,22.14,0.9171
6249,0,1873.17,-3195.13,130.554,0,0,0,0,13.33,0.2045,4,5.576
6250,0,465.965,1489.28,135.565,0,0,0,0,43.41,15.63,30,5.795
6251,0,471.417,1501.52,135.521,0,0,0,0,16.91,10.06,30,5.795
6252,0,457.967,1476.56,149.241,0,0,0,0,16.23,12.99,10,5.795
6253,0,456.288,1469.27,129.009,0,0,0,0,34.63,23.52,10,5.795
6255,0,1095.49,1582.2,28.7676,0,0,0,0,20.84,21.06,25,4.949
6256,0,-1154.69,1147.83,30.3329,0,274,0,30,0,0,0,0
6257,0,-1233.41,1119.07,35.5368,0,274,0,15,0,0,0,0
6258,0,-1313.51,1124.69,37.3429,0,274,0,15,0,0,0,0
6259,0,-1394.04,1098.64,30.0683,0,274,0,0,26.99,392.8,60,0
6272,0,-8453.79,348.099,120.886,0,0,0,0,19.83,5.214,40,0.6885
6282,0,2339.18,-5390.69,94.8425,0,0,0,0,25.78,2.874,5,0.325
6293,0,-4423.14,-4502.56,204.086,0,283,0,0,30,30,100,5.262
6294,0,-4892.09,-6624.18,10.8384,0,0,0,0,6.586,2.476,12,0.6624
6297,0,-4171.19,-4722.68,126.792,0,0,524,10,0,0,0,0
6298,0,-4805.61,-4825.15,196.287,0,0,524,15,0,0,0,0
6300,0,2999.26,-3465.67,158.395,0,0,0,0,6.987,5.288,10,6.205
6301,0,-807.054,1338.04,33.6546,0,278,0,15,0,0,0,0
6304,0,-4439.26,-6520.25,4.07134,0,0,0,0,16.58,34.09,80,0.05472
6306,0,-5176.01,723.844,287.397,0,0,0,0,43.44,5.488,32.61,6.19
6307,0,-5173.08,716.215,287.397,0,0,0,0,50.02,4.537,29.24,6.203
6308,0,-5173.31,706.38,287.397,0,0,0,0,34.21,4.264,29.24,6.19
6313,0,1668.09,-721.715,58.9155,1,0,0,0,9.208,15.53,10,5.746
6314,0,945.431,-1448.39,63.3995,0,0,0,0,12,12,10,0.02422
6315,0,-4592.81,3497.19,-100.3,0,0,0,0,46.75,36.97,6.043,0.887
6321,0,-6518.68,-4604.42,29.2335,0,0,0,1.78776,0,0,0,0
6322,0,-6551.28,-4446.46,332.829,0,0,0,1.78776,0,0,0,0
6327,0,-10283.2,-3953.09,-73.0321,0,0,0,0,38,38,15,6.034
6328,0,-4572.6,-4134.44,330.193,0,0,0,55,0,0,0,0
6329,0,-3445.91,-4913.56,85.43,0,0,0,17.1507,0,0,0,0
6330,0,-3474.14,-4830.04,79.5859,0,0,0,0,2.807,6.185,6,0.0686
6332,0,-4607.51,-5223.72,98.845,0,0,0,6.80967,22.8,9.39,0,0
6333,0,1444.34,1976.36,12.3134,0,0,0,10,0,0,0,0
6334,0,-4269.9,-4826.49,107.232,0,0,0,14.304,0,0,0,0
6335,0,-4050.74,-4878.61,86.7432,0,0,0,9.70688,0,0,0,0
6336,0,-4006.98,-4992.26,79.3542,0,0,0,6.54544,0,0,0,0
6337,0,-239.354,1550.84,78,0,0,0,0,7.6,33,3,5.909
6338,0,2892.02,-808.873,163,0,0,0,0,29,40,8,5.105
6339,0,1270.56,-2570.14,97,0,0,0,0,6,10,10,2.047
6342,0,3391.65,-3343.2,150,0,0,0,0,12,30,18,4.715
6343,0,3391.61,-3416,150,0,0,0,0,12,30,18,4.715
6344,0,3177.66,-4039.06,113,0,0,0,0,12,16,16,0
6345,0,-7188.39,-911.118,170,0,0,0,0,10,20,12,5.942
6346,0,-7528.58,-1221.98,289,0,0,0,0,15,16,8,5.237
6349,0,-5099.42,-4356.49,297.118,0,0,0,45,0,0,0,0
6351,0,-4482.02,-4354.34,322.532,0,0,0,0,2.464,15.41,26.94,0
6352,0,-4484.99,-4354.37,322.629,0,0,0,0,2.464,15.41,26.94,0
6354,0,-4899.67,-4222.36,827.764,0,0,0,0,6.022,46.16,60,5.321
6364,0,-6077.45,-2955.82,214,0,0,0,0,14.8,24,20,0.05236
6372,0,-6633.56,-3765.21,268,0,0,0,0,21,24,16,0.1023
6380,0,-3299.49,-5119.87,67.426,0,0,0,0,2.074,17.39,6,0.6452
6409,0,-5600.96,5414.73,-1792,0,0,0,0,36,36,32,5.561
6410,0,-4062.53,-3451.73,292,0,0,0,0,30,40,38,0.3275
6418,0,-5599.97,-2293.62,415.48,0,0,0,30,0,0,0,0
6419,0,-5603.18,-2489.27,388.124,0,0,0,30,0,0,0,0
6420,0,-10289.4,-3979.95,-72.3478,0,0,0,0,16.5,40,8,1.324
6423,0,-3291.64,-4863.01,110.206,0,0,0,0,4.501,3.129,8,0.2039
6426,0,-6737.38,-3184.3,223.915,0,310,0,0,39.19,215.6,20,5.217
6427,0,-5112.39,788.09,287.383,0,0,0,0,45.11,3.42,6.65,0.02388
6428,0,-6644.27,-3105.75,351,0,310,0,0,64.82,58.68,20,0
6432,0,-3898.2,-5537.73,82.3732,0,311,0,0,153.9,14.25,280,0
